"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-12","4.6",",,W",,,"1.8",",,W,2400","0.0",",,W",,,"20.6","H,,S","24.4",",,W","14.4",",,W","   60",",,W","   60",",,W","8.9",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-13","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"16.3","H,,S","20.0",",,W","12.2",",,W","   70",",,W","   50",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-14","4.9",",,W",,,"5.3",",,W,2400","0.0",",,W",,,"16.7","H,,S","22.2",",,W","11.7",",,W","  210",",,W","  220",",,W","10.7",",,W","13.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-15","4.3",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"22.8","H,,S","27.2",",,W","20.0",",,W","  260",",,W","  220",",,W","7.6",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-16","4.4",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"21.1","H,,S","23.9",",,W","16.7",",,W","  320",",,W","  290",",,W","8.1",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-17","4.8",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"17.8","H,,S","21.1",",,W","15.0",",,W","   70",",,W","  360",",,W","8.1",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-18","5.4",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"16.1","H,,S","18.3",",,W","11.7",",,W","   30",",,W","   40",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-19","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"14.3","H,,S","18.3",",,W","10.0",",,W","   90",",,W","  120",",,W","5.4",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-20","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"17.8","H,,S","26.1",",,W","11.1",",,W","  290",",,W","  280",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-21","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"22.7","H,,S","28.3",",,W","18.3",",,W","  100",",,W","  110",",,W","7.6",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-22","4.8",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"23.6","H,,S","31.7",",,W","16.7",",,W","  230",",,W","  240",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-23","6.8",",,W",,,"3.3",",,W,2400","0.0",",,W",,,"25.7","H,,S","33.3",",,W","21.1",",,W","  220",",,W","  240",",,W","9.8",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-24","5.3",",,W",,,"0.3",",,W,2400","0.0",",,W",,,"23.2","H,,S","26.7",",,W","17.2",",,W","  320",",,W","  290",",,W","8.1",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-25","4.2",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"18.6","H,,S","24.4",",,W","15.0",",,W","   90",",,W","  290",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-26","4.7",",,W",,,"6.9",",,W,2400","0.0",",,W",,,"20.0","H,,S","28.9",",,W","15.0",",,W","  220",",,W","  270",",,W","12.5",",,W","16.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-27","4.0",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"18.3","H,,S","23.3",",,W","14.4",",,W","  120",",,W","  220",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-28","5.5",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"20.2","H,,S","27.8",",,W","15.6",",,W","  200",",,W","  210",",,W","10.7",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-29","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"21.2","H,,S","23.9",",,W","14.4",",,W","  330",",,W","  320",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-30","4.6",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"14.8","H,,S","16.7",",,W","11.1",",,W","   30",",,W","   60",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-01","5.2",",,W",,,"1.3",",,W,2400","0.0",",,W",,,"16.8","H,,S","22.2",",,W","13.9",",,W","  230",",,W","  230",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-02","5.2",",,W",,,"5.6",",,W,2400","0.0",",,W",,,"21.5","H,,S","26.1",",,W","12.2",",,W","   40",",,W","   30",",,W","9.4",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-03","5.1",",,W",,,"0.5",",,W,2400","0.0",",,W",,,"12.4","H,,S","12.8",",,W","10.6",",,W","   50",",,W","   30",",,W","9.4",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-04","5.9",",,W",,,"2.3",",,W,2400","0.0",",,W",,,"13.3","H,,S","16.7",",,W","7.8",",,W","  330",",,W","  320",",,W","11.6",",,W","15.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-05","4.2",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"10.1","H,,S","13.9",",,W","5.6",",,W","  180",",,W","  320",",,W","6.3",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-06","5.4",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"13.3","H,,S","21.1",",,W","7.2",",,W","  190",",,W","  190",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-07","7.2",",,W",,,"4.1",",,W,2400","0.0",",,W",,,"22.8","H,,S","27.2",",,W","16.1",",,W","  220",",,W","  210",",,W","15.7",",,W","19.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-08","3.8",",,W",,,"0.3",",,W,2400","0.0",",,W",,,"16.9","H,,S","18.3",",,W","13.3",",,W","  320",",,W","  330",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-09","8.0",",,W",,,"1.8",",,W,2400","0.0",",,W",,,"14.3","H,,S","15.6",",,W","12.8",",,W","   40",",,W","   50",",,W","11.6",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-10","9.5",",,W",,,"0.5",",,W,2400","0.0",",,W",,,"13.3","H,,S","15.0",",,W","11.7",",,W","   30",",,W","   20",",,W","13.9",",,W","17.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-11","10.6",",,W",,,"8.4",",,W,2400","0.0",",,W",,,"13.2","H,,S","13.9",",,W","11.7",",,W","   30",",,W","   30",",,W","14.3",",,W","18.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-12","5.0",",,W",,,"0.3",",,W,2400","0.0",",,W",,,"13.1","H,,S","14.4",",,W","11.7",",,W","   40",",,W","   20",",,W","10.3",",,W","13.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-13","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"14.9","H,,S","21.1",",,W","11.1",",,W","  290",",,W","  290",",,W","5.4",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-14","3.3",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"14.5","H,,S","18.3",",,W","11.1",",,W","  250",",,W","  260",",,W","6.7",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-15","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"14.4","H,,S","17.8",",,W","9.4",",,W","  310",",,W","  310",",,W","7.6",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-16","7.3",",,W",,,"13.5",",,W,2400","0.0",",,W",,,"12.2","H,,S","17.2",",,W","7.8",",,W","   90",",,W","   90",",,W","18.3",",,W","22.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-17","11.0",",,W",,,"17.0",",,W,2400","0.0",",,W",,,"13.9","H,,S","17.8",",,W","11.1",",,W","   90",",,W","   90",",,W","24.6",",,W","31.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-18","6.5",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"12.6","H,,S","16.7",",,W","8.9",",,W","  270",",,W","  270",",,W","10.3",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-19","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"11.2","H,,S","16.7",",,W","6.7",",,W","  310",",,W","  330",",,W","7.2",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-20","2.1",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"11.5","H,,S","15.6",",,W","6.7",",,W","  110",",,W","  130",",,W","4.5",",,W","6.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-21","4.0",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"14.2","H,,S","17.2",",,W","10.6",",,W","   80",",,W","   90",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-22","4.8",",,W",,,"4.1",",,W,2400","0.0",",,W",,,"12.7","H,,S","15.6",",,W","10.0",",,W","   80",",,W","   60",",,W","8.1",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-23","4.5",",,W",,,"10.7",",,W,2400","0.0",",,W",,,"16.2","H,,S","21.1",",,W","11.7",",,W","  270",",,W","  310",",,W","9.4",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-24","5.3",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"15.1","H,,S","20.6",",,W","9.4",",,W","  220",",,W","  220",",,W","8.9",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-25","2.6",",,W",,,"0.3",",,W,2400","0.0",",,W",,,"14.3","H,,S","17.2",",,W","11.7",",,W","  250",",,W","  230",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-26","3.4",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"13.1","H,,S","16.1",",,W","10.0",",,W","  360",",,W","  330",",,W","6.7",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-27","7.0",",,W",,,"36.3",",,W,2400","0.0",",,W",,,"11.4","H,,S","13.3",",,W","10.6",",,W","  100",",,W","  110",",,W","13.9",",,W","17.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-28","3.8",",,W",,,"1.5",",,W,2400","0.0",",,W",,,"11.8","H,,S","13.9",",,W","10.0",",,W","  320",",,W","  340",",,W","7.2",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-29","2.0",",,W",,,"0.8",",,W,2400","0.0",",,W",,,"12.4","H,,S","13.9",",,W","11.1",",,W","  150",",,W","  150",",,W","5.8",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-30","1.5",",,W",,,"2.3",",,W,2400","0.0",",,W",,,"14.9","H,,S","18.9",",,W","10.6",",,W","   90",",,W","   90",",,W","5.8",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-31","8.1",",,W",,,"1.8",",,W,2400","0.0",",,W",,,"18.2","H,,S","22.2",",,W","15.0",",,W","  200",",,W","  200",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-01","9.2",",,W",,,"0.3",",,W,2400","0.0",",,W",,,"16.8","H,,S","22.2",",,W","6.7",",,W","  200",",,W","  200",",,W","17.0",",,W","22.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-02","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"7.4","H,,S","10.6",",,W","3.9",",,W","  290",",,W","  300",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-03","4.5",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"9.3","H,,S","13.9",",,W","5.6",",,W","  280",",,W","  280",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-04","3.9",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"9.1","H,,S","12.8",",,W","5.0",",,W","  200",",,W","  200",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-05","3.5",",,W",,,"10.2",",,W,2400","0.0",",,W",,,"11.3","H,,S","14.4",",,W","7.2",",,W","  300",",,W","  300",",,W","7.6",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-06","4.7",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"11.1","H,,S","13.3",",,W","5.6",",,W","  260",",,W","  250",",,W","8.9",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-07","5.1",",,W",,,"5.8",",,W,2400","0.0",",,W",,,"9.9","H,,S","15.0",",,W","4.4",",,W","  330",",,W","  200",",,W","8.9",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-08","7.5",",,W",,,"0.0","T,,W,2400","0.0","T,,W",,,"3.7","H,,S","5.6",",,W","-1.0",",,W","  330",",,W","  330",",,W","12.5",",,W","17.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-09","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"0.8","H,,S","5.0",",,W","-2.1",",,W","  200",",,W","  200",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-10","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"4.9","H,,S","12.2",",,W","0.6",",,W","  230",",,W","  220",",,W","10.3",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-11","3.8",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"8.8","H,,S","12.2",",,W","6.1",",,W","   10",",,W","  360",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-12","5.9",",,W",,,"2.0",",,W,2400","0.0","T,,W",,,"5.1","H,,S","6.7",",,W","-3.2",",,W","  320",",,W","  330",",,W","11.6",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-13","7.2",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"-2.6","H,,S","0.6",",,W","-6.0",",,W","  290",",,W","  290",",,W","11.2",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-14","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"-0.9","H,,S","5.6",",,W","-4.9",",,W","  180",",,W","  190",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-15","5.8",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"6.4","H,,S","12.2",",,W","2.2",",,W","  280",",,W","  270",",,W","9.8",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-16","6.0",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"2.6","H,,S","6.1",",,W","-2.1",",,W","  340",",,W","  340",",,W","10.7",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-17","6.0",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"0.1","H,,S","7.2",",,W","-2.7",",,W","   60",",,W","   60",",,W","9.8",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-18","6.3",",,W",,,"6.1",",,W,2400","0.0",",,W",,,"4.2","H,,S","5.0",",,W","2.2",",,W","  360",",,W","   10",",,W","9.4",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-19","2.2",",,W",,,"6.1",",,W,2400","0.0",",,W",,,"5.6","H,,S","7.2",",,W","5.0",",,W","  360",",,W","  360",",,W","5.8",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-20","4.7",",,W",,,"5.8",",,W,2400","0.0",",,W",,,"5.1","H,,S","5.6",",,W","3.9",",,W","  320",",,W","  310",",,W","6.7",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-21","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"5.6","H,,S","10.6",",,W","2.2",",,W","  310",",,W","  310",",,W","6.7",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-22","7.0",",,W",,,"2.3",",,W,2400","0.0",",,W",,,"8.7","H,,S","13.3",",,W","3.9",",,W","  300",",,W","  290",",,W","11.6",",,W","16.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-23","4.4",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"4.9","H,,S","8.9",",,W","1.7",",,W","  290",",,W","  290",",,W","9.4",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-24","7.3",",,W",,,"38.4",",,W,2400","0.0",",,W",,,"6.1","H,,S","8.9",",,W","4.4",",,W","   20",",,W","   10",",,W","15.7",",,W","18.8",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-25","4.9",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"7.8","H,,S","12.2",",,W","5.0",",,W","  280",",,W","  270",",,W","9.8",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-26","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"9.8","H,,S","17.2",",,W","4.4",",,W","  230",",,W","  220",",,W","10.3",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-27","2.8",",,W",,,"5.1",",,W,2400","0.0",",,W",,,"8.9","H,,S","12.2",",,W","4.4",",,W","  250",",,W","  250",",,W","9.4",",,W","13.4",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-28","8.7",",,W",,,"3.6",",,W,2400","0.0",",,W",,,"8.4","H,,S","11.7",",,W","1.7",",,W","  320",",,W","  330",",,W","13.0",",,W","17.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-29","7.9",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"2.9","H,,S","6.7",",,W","-0.5",",,W","  320",",,W","  320",",,W","11.6",",,W","15.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-11-30","7.2",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"0.5","H,,S","3.9",",,W","-3.2",",,W","  320",",,W","  330",",,W","10.3",",,W","14.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-12-01","4.9",",,W",,,"15.7",",,W,2400","30.0",",,W",,,"-1.9","H,,S","3.9",",,W","-5.5",",,W","   60",",,W","   70",",,W","12.5",",,W","14.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-12-02","10.8",",,W",,,"10.9",",,W,2400","28.0",",,W",,,"3.8","H,,S","5.6",",,W","-1.6",",,W","   60",",,W","   60",",,W","16.1",",,W","19.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-12-03","7.0",",,W",,,"9.7",",,W,2400","122.0",",,W",,,"-0.2","H,,S","2.2",",,W","-1.0",",,W","  350",",,W","  320",",,W","11.2",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-12-04","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"1.2","H,,S","5.0",",,W","-1.6",",,W","  280",",,W","  280",",,W","7.2",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-12-05","6.0",",,W",,,"0.0",",,D,2400","0.0",",,D",,,"4.3","H,,S","7.2",",,D","0.0",",,D","  290",",,W","  290",",,W","10.3",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-12-06","4.1",",,W",,,"1.0",",,D,2400","5.0",",,D",,,"0.9","H,,S","3.3",",,D","-1.7",",,D","  290",",,W","  290",",,W","9.8",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-12-07","5.3",",,W",,,"0.0",",,D,2400","0.0",",,D",,,"0.2","H,,S","1.7",",,D","-2.8",",,D","  320",",,W","  310",",,W","8.1",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-12-08","4.3",",,W",,,"0.0",",,D,2400","0.0",",,D",,,"-1.4","H,,S","5.0",",,D","-5.0",",,D","  210",",,W","  200",",,W","8.1",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-12-09","6.2",",,W",,,"14.0",",,D,2400","0.0",",,D",,,"7.5","H,,S","16.1",",,D","5.0",",,D","  190",",,W","  180",",,W","13.0",",,W","18.3",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-12-10","7.0",",,W",,,"4.8",",,D,2400","0.0",",,D",,,"15.0","H,,S","17.2",",,D","5.6",",,D","  290",",,W","  290",",,W","12.5",",,W","16.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-12-11","4.9",",,W",,,"5.3",",,D,2400","71.0",",,D",,,"3.4","H,,S","5.6",",,D","-1.1",",,D","  330",",,W","  320",",,W","9.8",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-12-12","4.5",",,W",,,"0.0",",,D,2400","0.0",",,D",,,"-0.9","H,,S","0.6",",,D","-3.3",",,D","  290",",,W","  290",",,W","10.7",",,W","14.3",",,W",,,,,,,,,,,,,,,,
